playername	month	year	revid
Whitey%20Ford	12	2008	252837071
Whitey%20Ford	12	2009	323765416
Whitey%20Ford	12	2010	394198421
Whitey%20Ford	12	2011	461376191
Mike%20Fornieles	1	2006	0
Mike%20Fornieles	1	2007	0
Mike%20Fornieles	1	2008	164477908
Mike%20Fornieles	1	2009	249090723
Mike%20Fornieles	1	2010	334311793
Mike%20Fornieles	1	2011	396164663
Mike%20Fornieles	2	2006	0
Mike%20Fornieles	2	2007	0
Mike%20Fornieles	2	2008	164477908
Mike%20Fornieles	2	2009	249090723
Mike%20Fornieles	2	2010	334311793
Mike%20Fornieles	2	2011	396164663
Mike%20Fornieles	3	2006	0
Mike%20Fornieles	3	2007	0
Mike%20Fornieles	3	2008	164477908
Mike%20Fornieles	3	2009	271538194
Mike%20Fornieles	3	2010	334311793
Mike%20Fornieles	3	2011	396164663
Mike%20Fornieles	4	2006	0
Mike%20Fornieles	4	2007	0
Mike%20Fornieles	4	2008	164477908
Mike%20Fornieles	4	2009	271538194
Mike%20Fornieles	4	2010	334311793
Mike%20Fornieles	4	2011	396164663
Mike%20Fornieles	5	2006	0
Mike%20Fornieles	5	2007	0
Mike%20Fornieles	5	2008	164477908
Mike%20Fornieles	5	2009	283850777
Mike%20Fornieles	5	2010	334311793
Mike%20Fornieles	5	2011	425289623
Mike%20Fornieles	6	2006	0
Mike%20Fornieles	6	2007	133157185
Mike%20Fornieles	6	2008	210236507
Mike%20Fornieles	6	2009	283850777
Mike%20Fornieles	6	2010	334311793
Mike%20Fornieles	6	2011	425289623
Mike%20Fornieles	7	2006	0
Mike%20Fornieles	7	2007	133157185
Mike%20Fornieles	7	2008	210236507
Mike%20Fornieles	7	2009	299492450
Mike%20Fornieles	7	2010	334311793
Mike%20Fornieles	7	2011	435164404
Mike%20Fornieles	8	2006	0
Mike%20Fornieles	8	2007	144825202
Mike%20Fornieles	8	2008	226359895
Mike%20Fornieles	8	2009	299492450
Mike%20Fornieles	8	2010	334311793
Mike%20Fornieles	8	2011	435164404
Mike%20Fornieles	9	2006	0
Mike%20Fornieles	9	2007	152479121
Mike%20Fornieles	9	2008	232211570
Mike%20Fornieles	9	2009	307158712
Mike%20Fornieles	9	2010	334311793
Mike%20Fornieles	9	2011	435164404
Mike%20Fornieles	10	2006	0
Mike%20Fornieles	10	2007	155125378
Mike%20Fornieles	10	2008	239530996
Mike%20Fornieles	10	2009	307158712
Mike%20Fornieles	10	2010	334311793
Mike%20Fornieles	10	2011	435164404
Mike%20Fornieles	11	2006	0
Mike%20Fornieles	11	2007	164477908
Mike%20Fornieles	11	2008	239530996
Mike%20Fornieles	11	2009	307158712
Mike%20Fornieles	11	2010	393228123
Mike%20Fornieles	11	2011	435164404
Mike%20Fornieles	12	2006	0
Mike%20Fornieles	12	2007	164477908
Mike%20Fornieles	12	2008	249090723
Mike%20Fornieles	12	2009	328324086
Mike%20Fornieles	12	2010	396164663
Mike%20Fornieles	12	2011	435164404
Ken%20Forsch	1	2006	31390393
Ken%20Forsch	1	2007	94892430
Ken%20Forsch	1	2008	165044649
Ken%20Forsch	1	2009	250527139
Ken%20Forsch	1	2010	333453693
Ken%20Forsch	1	2011	403707950
Ken%20Forsch	2	2006	34343776
Ken%20Forsch	2	2007	94892430
Ken%20Forsch	2	2008	187864239
Ken%20Forsch	2	2009	250527139
Ken%20Forsch	2	2010	333453693
Ken%20Forsch	2	2011	403707950
Ken%20Forsch	3	2006	38158236
Ken%20Forsch	3	2007	108817981
Ken%20Forsch	3	2008	187864239
Ken%20Forsch	3	2009	271054701
Ken%20Forsch	3	2010	333453693
Ken%20Forsch	3	2011	403707950
Ken%20Forsch	4	2006	44744830
Ken%20Forsch	4	2007	117912027
Ken%20Forsch	4	2008	187864239
Ken%20Forsch	4	2009	271054701
Ken%20Forsch	4	2010	333453693
Ken%20Forsch	4	2011	403707950
Ken%20Forsch	5	2006	47407576
Ken%20Forsch	5	2007	117912027
Ken%20Forsch	5	2008	187864239
Ken%20Forsch	5	2009	282459137
Ken%20Forsch	5	2010	333453693
Ken%20Forsch	5	2011	425810758
Ken%20Forsch	6	2006	56043765
Ken%20Forsch	6	2007	117912027
Ken%20Forsch	6	2008	213728594
Ken%20Forsch	6	2009	291331055
Ken%20Forsch	6	2010	364891551
Ken%20Forsch	6	2011	425810758
Ken%20Forsch	7	2006	57779523
Ken%20Forsch	7	2007	141691190
Ken%20Forsch	7	2008	213728594
Ken%20Forsch	7	2009	296026105
Ken%20Forsch	7	2010	368215135
Ken%20Forsch	7	2011	433251738
Ken%20Forsch	8	2006	65650878
Ken%20Forsch	8	2007	144944696
Ken%20Forsch	8	2008	226286346
Ken%20Forsch	8	2009	296026105
Ken%20Forsch	8	2010	368215135
Ken%20Forsch	8	2011	433251738
Ken%20Forsch	9	2006	65650878
Ken%20Forsch	9	2007	151081844
Ken%20Forsch	9	2008	234366190
Ken%20Forsch	9	2009	306820020
Ken%20Forsch	9	2010	368215135
Ken%20Forsch	9	2011	433251738
Ken%20Forsch	10	2006	74519094
Ken%20Forsch	10	2007	160329538
Ken%20Forsch	10	2008	234366190
Ken%20Forsch	10	2009	312103009
Ken%20Forsch	10	2010	368215135
Ken%20Forsch	10	2011	433251738
Ken%20Forsch	11	2006	74519094
Ken%20Forsch	11	2007	165044649
Ken%20Forsch	11	2008	246102192
Ken%20Forsch	11	2009	312103009
Ken%20Forsch	11	2010	393165238
Ken%20Forsch	11	2011	433251738
Ken%20Forsch	12	2006	88445180
Ken%20Forsch	12	2007	165044649
Ken%20Forsch	12	2008	250527139
Ken%20Forsch	12	2009	312103009
Ken%20Forsch	12	2010	396429691
Ken%20Forsch	12	2011	461531189
Ray%20Fosse	1	2006	32666520
Ray%20Fosse	1	2007	94540707
Ray%20Fosse	1	2008	165029163
Ray%20Fosse	1	2009	259292207
Ray%20Fosse	1	2010	334266683
Ray%20Fosse	1	2011	393128121
Ray%20Fosse	2	2006	32666520
Ray%20Fosse	2	2007	94540707
Ray%20Fosse	2	2008	188062214
Ray%20Fosse	2	2009	266203971
Ray%20Fosse	2	2010	334266683
Ray%20Fosse	2	2011	393128121
Ray%20Fosse	3	2006	38348947
Ray%20Fosse	3	2007	110865461
Ray%20Fosse	3	2008	188062214
Ray%20Fosse	3	2009	270481243
Ray%20Fosse	3	2010	346877564
Ray%20Fosse	3	2011	393128121
Ray%20Fosse	4	2006	43517975
Ray%20Fosse	4	2007	114549068
Ray%20Fosse	4	2008	188062214
Ray%20Fosse	4	2009	277816365
Ray%20Fosse	4	2010	349295450
Ray%20Fosse	4	2011	393128121
Ray%20Fosse	5	2006	50164402
Ray%20Fosse	5	2007	124092595
Ray%20Fosse	5	2008	207597510
Ray%20Fosse	5	2009	284016391
Ray%20Fosse	5	2010	349295450
Ray%20Fosse	5	2011	393128121
Ray%20Fosse	6	2006	55170537
Ray%20Fosse	6	2007	124092595
Ray%20Fosse	6	2008	214018921
Ray%20Fosse	6	2009	284016391
Ray%20Fosse	6	2010	365099309
Ray%20Fosse	6	2011	427839295
Ray%20Fosse	7	2006	58358697
Ray%20Fosse	7	2007	141191003
Ray%20Fosse	7	2008	214018921
Ray%20Fosse	7	2009	294522756
Ray%20Fosse	7	2010	368212669
Ray%20Fosse	7	2011	433011624
Ray%20Fosse	8	2006	66489255
Ray%20Fosse	8	2007	144705507
Ray%20Fosse	8	2008	214018921
Ray%20Fosse	8	2009	302115719
Ray%20Fosse	8	2010	375203871
Ray%20Fosse	8	2011	442361372
Ray%20Fosse	9	2006	68771705
Ray%20Fosse	9	2007	154879902
Ray%20Fosse	9	2008	234392637
Ray%20Fosse	9	2009	302115719
Ray%20Fosse	9	2010	377274374
Ray%20Fosse	9	2011	444010489
Ray%20Fosse	10	2006	78447797
Ray%20Fosse	10	2007	158084457
Ray%20Fosse	10	2008	238726799
Ray%20Fosse	10	2009	316663671
Ray%20Fosse	10	2010	377274374
Ray%20Fosse	10	2011	447896808
Ray%20Fosse	11	2006	79600335
Ray%20Fosse	11	2007	165029163
Ray%20Fosse	11	2008	247257139
Ray%20Fosse	11	2009	317436106
Ray%20Fosse	11	2010	393128121
Ray%20Fosse	11	2011	447896808
Ray%20Fosse	12	2006	90454516
Ray%20Fosse	12	2007	165029163
Ray%20Fosse	12	2008	251268262
Ray%20Fosse	12	2009	326075528
Ray%20Fosse	12	2010	393128121
Ray%20Fosse	12	2011	447896808
George%20Foster	1	2006	23646537
George%20Foster	1	2007	75833859
George%20Foster	1	2008	180830897
George%20Foster	1	2009	253772672
George%20Foster	1	2010	272497472
George%20Foster	1	2011	272497472
George%20Foster	2	2006	36019581
George%20Foster	2	2007	101660083
George%20Foster	2	2008	180830897
George%20Foster	2	2009	253772672
George%20Foster	2	2010	272497472
George%20Foster	2	2011	272497472
George%20Foster	3	2006	36019581
George%20Foster	3	2007	110818270
George%20Foster	3	2008	180830897
George%20Foster	3	2009	272497472
George%20Foster	3	2010	272497472
George%20Foster	3	2011	272497472
George%20Foster	4	2006	45457953
George%20Foster	4	2007	110818270
George%20Foster	4	2008	197654733
George%20Foster	4	2009	272497472
George%20Foster	4	2010	272497472
George%20Foster	4	2011	272497472
George%20Foster	5	2006	45457953
George%20Foster	5	2007	110818270
George%20Foster	5	2008	197654733
George%20Foster	5	2009	272497472
George%20Foster	5	2010	272497472
George%20Foster	5	2011	272497472
George%20Foster	6	2006	45457953
George%20Foster	6	2007	110818270
George%20Foster	6	2008	197654733
George%20Foster	6	2009	272497472
George%20Foster	6	2010	272497472
George%20Foster	6	2011	272497472
George%20Foster	7	2006	61274691
George%20Foster	7	2007	136706265
George%20Foster	7	2008	219384899
George%20Foster	7	2009	272497472
George%20Foster	7	2010	272497472
George%20Foster	7	2011	272497472
George%20Foster	8	2006	64581583
George%20Foster	8	2007	136706265
George%20Foster	8	2008	219384899
George%20Foster	8	2009	272497472
George%20Foster	8	2010	272497472
George%20Foster	8	2011	272497472
George%20Foster	9	2006	69378784
George%20Foster	9	2007	136706265
George%20Foster	9	2008	230242181
George%20Foster	9	2009	272497472
George%20Foster	9	2010	272497472
George%20Foster	9	2011	272497472
George%20Foster	10	2006	75833859
George%20Foster	10	2007	136706265
George%20Foster	10	2008	230242181
George%20Foster	10	2009	272497472
George%20Foster	10	2010	272497472
George%20Foster	10	2011	272497472
George%20Foster	11	2006	75833859
George%20Foster	11	2007	136706265
George%20Foster	11	2008	242224071
George%20Foster	11	2009	272497472
George%20Foster	11	2010	272497472
George%20Foster	11	2011	272497472
George%20Foster	12	2006	75833859
George%20Foster	12	2007	136706265
George%20Foster	12	2008	253772672
George%20Foster	12	2009	272497472
George%20Foster	12	2010	272497472
George%20Foster	12	2011	272497472
Nellie%20Fox	1	2006	32696486
Nellie%20Fox	1	2007	93468553
Nellie%20Fox	1	2008	180845792
Nellie%20Fox	1	2009	253091197
Nellie%20Fox	1	2010	334329510
Nellie%20Fox	1	2011	397017296
Nellie%20Fox	2	2006	32696486
Nellie%20Fox	2	2007	93468553
Nellie%20Fox	2	2008	185406782
Nellie%20Fox	2	2009	266953163
Nellie%20Fox	2	2010	336223411
Nellie%20Fox	2	2011	410538385
Nellie%20Fox	3	2006	32696486
Nellie%20Fox	3	2007	111669573
Nellie%20Fox	3	2008	192550180
Nellie%20Fox	3	2009	272877213
Nellie%20Fox	3	2010	336223411
Nellie%20Fox	3	2011	411459177
Nellie%20Fox	4	2006	43535234
Nellie%20Fox	4	2007	111669573
Nellie%20Fox	4	2008	201890062
Nellie%20Fox	4	2009	278620154
Nellie%20Fox	4	2010	336223411
Nellie%20Fox	4	2011	411459177
Nellie%20Fox	5	2006	48318126
Nellie%20Fox	5	2007	124148239
Nellie%20Fox	5	2008	208928810
Nellie%20Fox	5	2009	278620154
Nellie%20Fox	5	2010	359124910
Nellie%20Fox	5	2011	425882633
Nellie%20Fox	6	2006	48318126
Nellie%20Fox	6	2007	133060486
Nellie%20Fox	6	2008	211748653
Nellie%20Fox	6	2009	292533078
Nellie%20Fox	6	2010	365300500
Nellie%20Fox	6	2011	431030580
Nellie%20Fox	7	2006	58568162
Nellie%20Fox	7	2007	141099780
Nellie%20Fox	7	2008	211748653
Nellie%20Fox	7	2009	299186733
Nellie%20Fox	7	2010	369652153
Nellie%20Fox	7	2011	435031296
Nellie%20Fox	8	2006	66910587
Nellie%20Fox	8	2007	147728071
Nellie%20Fox	8	2008	228934760
Nellie%20Fox	8	2009	302453609
Nellie%20Fox	8	2010	373527185
Nellie%20Fox	8	2011	441377213
Nellie%20Fox	9	2006	66910587
Nellie%20Fox	9	2007	152459327
Nellie%20Fox	9	2008	235079368
Nellie%20Fox	9	2009	309162589
Nellie%20Fox	9	2010	380240583
Nellie%20Fox	9	2011	441377213
Nellie%20Fox	10	2006	78629999
Nellie%20Fox	10	2007	160798700
Nellie%20Fox	10	2008	241894351
Nellie%20Fox	10	2009	313674961
Nellie%20Fox	10	2010	383595014
Nellie%20Fox	10	2011	449022375
Nellie%20Fox	11	2006	78629999
Nellie%20Fox	11	2007	165218127
Nellie%20Fox	11	2008	246302089
Nellie%20Fox	11	2009	319469106
Nellie%20Fox	11	2010	393172398
Nellie%20Fox	11	2011	449022375
Nellie%20Fox	12	2006	78629999
Nellie%20Fox	12	2007	169648648
Nellie%20Fox	12	2008	253091197
Nellie%20Fox	12	2009	328869452
Nellie%20Fox	12	2010	397017296
Nellie%20Fox	12	2011	462337114
Pete%20Fox	1	2006	0
Pete%20Fox	1	2007	94414325
Pete%20Fox	1	2008	171708229
Pete%20Fox	1	2009	234398195
Pete%20Fox	1	2010	334397508
Pete%20Fox	1	2011	393171440
Pete%20Fox	2	2006	0
Pete%20Fox	2	2007	100081947
Pete%20Fox	2	2008	171708229
Pete%20Fox	2	2009	234398195
Pete%20Fox	2	2010	334397508
Pete%20Fox	2	2011	393171440
Pete%20Fox	3	2006	0
Pete%20Fox	3	2007	100081947
Pete%20Fox	3	2008	171708229
Pete%20Fox	3	2009	271516601
Pete%20Fox	3	2010	334397508
Pete%20Fox	3	2011	393171440
Pete%20Fox	4	2006	0
Pete%20Fox	4	2007	114533557
Pete%20Fox	4	2008	171708229
Pete%20Fox	4	2009	271516601
Pete%20Fox	4	2010	334397508
Pete%20Fox	4	2011	393171440
Pete%20Fox	5	2006	48179985
Pete%20Fox	5	2007	114533557
Pete%20Fox	5	2008	171708229
Pete%20Fox	5	2009	283827769
Pete%20Fox	5	2010	334397508
Pete%20Fox	5	2011	393171440
Pete%20Fox	6	2006	48179985
Pete%20Fox	6	2007	114533557
Pete%20Fox	6	2008	171708229
Pete%20Fox	6	2009	283827769
Pete%20Fox	6	2010	365103283
Pete%20Fox	6	2011	393171440
Pete%20Fox	7	2006	48179985
Pete%20Fox	7	2007	140241026
Pete%20Fox	7	2008	171708229
Pete%20Fox	7	2009	298597251
Pete%20Fox	7	2010	366921957
Pete%20Fox	7	2011	436196509
Pete%20Fox	8	2006	62086667
Pete%20Fox	8	2007	140241026
Pete%20Fox	8	2008	226310070
Pete%20Fox	8	2009	301913248
Pete%20Fox	8	2010	366921957
Pete%20Fox	8	2011	436196509
Pete%20Fox	9	2006	69502915
Pete%20Fox	9	2007	149482728
Pete%20Fox	9	2008	234398195
Pete%20Fox	9	2009	301913248
Pete%20Fox	9	2010	366921957
Pete%20Fox	9	2011	436196509
Pete%20Fox	10	2006	69502915
Pete%20Fox	10	2007	156826128
Pete%20Fox	10	2008	234398195
Pete%20Fox	10	2009	301913248
Pete%20Fox	10	2010	366921957
Pete%20Fox	10	2011	436196509
Pete%20Fox	11	2006	69502915
Pete%20Fox	11	2007	156826128
Pete%20Fox	11	2008	234398195
Pete%20Fox	11	2009	301913248
Pete%20Fox	11	2010	393171440
Pete%20Fox	11	2011	436196509
Pete%20Fox	12	2006	69502915
Pete%20Fox	12	2007	171708229
Pete%20Fox	12	2008	234398195
Pete%20Fox	12	2009	301913248
Pete%20Fox	12	2010	393171440
Pete%20Fox	12	2011	436196509
John%20Franco	1	2006	28848799
John%20Franco	1	2007	93030249
John%20Franco	1	2008	174635076
John%20Franco	1	2009	256957783
John%20Franco	1	2010	328922836
John%20Franco	1	2011	400053824
John%20Franco	2	2006	37514860
John%20Franco	2	2007	93030249
John%20Franco	2	2008	185859044
John%20Franco	2	2009	266827095
John%20Franco	2	2010	328922836
John%20Franco	2	2011	400053824
John%20Franco	3	2006	38122199
John%20Franco	3	2007	110317175
John%20Franco	3	2008	191508925
John%20Franco	3	2009	267876627
John%20Franco	3	2010	328922836
John%20Franco	3	2011	415677942
John%20Franco	4	2006	43981863
John%20Franco	4	2007	117501835
John%20Franco	4	2008	201255797
John%20Franco	4	2009	280696603
John%20Franco	4	2010	328922836
John%20Franco	4	2011	415677942
John%20Franco	5	2006	50701199
John%20Franco	5	2007	121283891
John%20Franco	5	2008	208984450
John%20Franco	5	2009	285018425
John%20Franco	5	2010	328922836
John%20Franco	5	2011	425692596
John%20Franco	6	2006	56217157
John%20Franco	6	2007	134870577
John%20Franco	6	2008	214342413
John%20Franco	6	2009	290812344
John%20Franco	6	2010	365322527
John%20Franco	6	2011	425692596
John%20Franco	7	2006	59344406
John%20Franco	7	2007	140437399
John%20Franco	7	2008	217438305
John%20Franco	7	2009	298413476
John%20Franco	7	2010	367485786
John%20Franco	7	2011	436176807
John%20Franco	8	2006	66446824
John%20Franco	8	2007	147324706
John%20Franco	8	2008	217438305
John%20Franco	8	2009	300916502
John%20Franco	8	2010	372305976
John%20Franco	8	2011	439016907
John%20Franco	9	2006	69930373
John%20Franco	9	2007	148971758
John%20Franco	9	2008	234567856
John%20Franco	9	2009	310587150
John%20Franco	9	2010	372305976
John%20Franco	9	2011	447732835
John%20Franco	10	2006	77654809
John%20Franco	10	2007	161236939
John%20Franco	10	2008	237592680
John%20Franco	10	2009	316552255
John%20Franco	10	2010	372305976
John%20Franco	10	2011	450707872
John%20Franco	11	2006	79783837
John%20Franco	11	2007	168184117
John%20Franco	11	2008	237592680
John%20Franco	11	2009	316552255
John%20Franco	11	2010	393159759
John%20Franco	11	2011	450707872
John%20Franco	12	2006	79783837
John%20Franco	12	2007	174635076
John%20Franco	12	2008	254834766
John%20Franco	12	2009	324256276
John%20Franco	12	2010	395822013
John%20Franco	12	2011	450707872
Julio%20Franco	1	2006	31290217
Julio%20Franco	1	2007	95839717
Julio%20Franco	1	2008	180025320
Julio%20Franco	1	2009	256623075
Julio%20Franco	1	2010	327139943
Julio%20Franco	1	2011	398324532
Julio%20Franco	2	2006	37138640
Julio%20Franco	2	2007	104366471
Julio%20Franco	2	2008	183116122
Julio%20Franco	2	2009	265881443
Julio%20Franco	2	2010	335788070
Julio%20Franco	2	2011	407102845
Julio%20Franco	3	2006	41313414
Julio%20Franco	3	2007	111531359
Julio%20Franco	3	2008	193746392
Julio%20Franco	3	2009	273047852
Julio%20Franco	3	2010	335788070
Julio%20Franco	3	2011	415648252
Julio%20Franco	4	2006	44983248
Julio%20Franco	4	2007	118352769
Julio%20Franco	4	2008	201923075
Julio%20Franco	4	2009	280449194
Julio%20Franco	4	2010	335788070
Julio%20Franco	4	2011	415648252
Julio%20Franco	5	2006	50880518
Julio%20Franco	5	2007	127205636
Julio%20Franco	5	2008	207530510
Julio%20Franco	5	2009	283406084
Julio%20Franco	5	2010	335788070
Julio%20Franco	5	2011	426696637
Julio%20Franco	6	2006	55991486
Julio%20Franco	6	2007	134518475
Julio%20Franco	6	2008	213053279
Julio%20Franco	6	2009	293196088
Julio%20Franco	6	2010	335788070
Julio%20Franco	6	2011	426696637
Julio%20Franco	7	2006	60359622
Julio%20Franco	7	2007	140276714
Julio%20Franco	7	2008	219821991
Julio%20Franco	7	2009	296650419
Julio%20Franco	7	2010	366591873
Julio%20Franco	7	2011	434114599
Julio%20Franco	8	2006	66575474
Julio%20Franco	8	2007	147992349
Julio%20Franco	8	2008	227568055
Julio%20Franco	8	2009	304344038
Julio%20Franco	8	2010	366591873
Julio%20Franco	8	2011	437946445
Julio%20Franco	9	2006	72888583
Julio%20Franco	9	2007	154385058
Julio%20Franco	9	2008	235379696
Julio%20Franco	9	2009	309201717
Julio%20Franco	9	2010	381119058
Julio%20Franco	9	2011	444716421
Julio%20Franco	10	2006	78771317
Julio%20Franco	10	2007	161199086
Julio%20Franco	10	2008	241328103
Julio%20Franco	10	2009	317170499
Julio%20Franco	10	2010	381119058
Julio%20Franco	10	2011	452626379
Julio%20Franco	11	2006	82743982
Julio%20Franco	11	2007	168235302
Julio%20Franco	11	2008	248732240
Julio%20Franco	11	2009	317170499
Julio%20Franco	11	2010	393151675
Julio%20Franco	11	2011	453947840
Julio%20Franco	12	2006	87186649
Julio%20Franco	12	2007	174679888
Julio%20Franco	12	2008	254620557
Julio%20Franco	12	2009	327139943
Julio%20Franco	12	2010	398324532
Julio%20Franco	12	2011	453947840
Tito%20Francona	1	2006	0
Tito%20Francona	1	2007	92920050
Tito%20Francona	1	2008	177347789
Tito%20Francona	1	2009	246233289
Tito%20Francona	1	2010	334361304
Tito%20Francona	1	2011	393170131
Tito%20Francona	2	2006	0
Tito%20Francona	2	2007	92920050
Tito%20Francona	2	2008	182916431
Tito%20Francona	2	2009	263862671
Tito%20Francona	2	2010	336492893
Tito%20Francona	2	2011	393170131
Tito%20Francona	3	2006	39774025
Tito%20Francona	3	2007	109800372
Tito%20Francona	3	2008	193846788
Tito%20Francona	3	2009	273872581
Tito%20Francona	3	2010	336492893
Tito%20Francona	3	2011	415677957
Tito%20Francona	4	2006	39774025
Tito%20Francona	4	2007	109800372
Tito%20Francona	4	2008	193846788
Tito%20Francona	4	2009	278058373
Tito%20Francona	4	2010	336492893
Tito%20Francona	4	2011	415677957
Tito%20Francona	5	2006	49806271
Tito%20Francona	5	2007	125202300
Tito%20Francona	5	2008	208592728
Tito%20Francona	5	2009	278058373
Tito%20Francona	5	2010	354276884
Tito%20Francona	5	2011	422411827
Tito%20Francona	6	2006	49806271
Tito%20Francona	6	2007	130603965
Tito%20Francona	6	2008	208592728
Tito%20Francona	6	2009	287443278
Tito%20Francona	6	2010	365300510
Tito%20Francona	6	2011	431549515
Tito%20Francona	7	2006	58766199
Tito%20Francona	7	2007	139894954
Tito%20Francona	7	2008	208592728
Tito%20Francona	7	2009	287443278
Tito%20Francona	7	2010	365300510
Tito%20Francona	7	2011	433261363
Tito%20Francona	8	2006	62562351
Tito%20Francona	8	2007	146886358
Tito%20Francona	8	2008	226524366
Tito%20Francona	8	2009	287443278
Tito%20Francona	8	2010	365300510
Tito%20Francona	8	2011	441090929
Tito%20Francona	9	2006	67242328
Tito%20Francona	9	2007	146886358
Tito%20Francona	9	2008	234590064
Tito%20Francona	9	2009	287443278
Tito%20Francona	9	2010	365300510
Tito%20Francona	9	2011	441090929
Tito%20Francona	10	2006	78265797
Tito%20Francona	10	2007	160597553
Tito%20Francona	10	2008	234590064
Tito%20Francona	10	2009	314593650
Tito%20Francona	10	2010	365300510
Tito%20Francona	10	2011	453279798
Tito%20Francona	11	2006	84283925
Tito%20Francona	11	2007	166547948
Tito%20Francona	11	2008	246233289
Tito%20Francona	11	2009	314593650
Tito%20Francona	11	2010	393170131
Tito%20Francona	11	2011	453279798
Tito%20Francona	12	2006	84283925
Tito%20Francona	12	2007	174671235
Tito%20Francona	12	2008	246233289
Tito%20Francona	12	2009	314593650
Tito%20Francona	12	2010	393170131
Tito%20Francona	12	2011	461550771
Bill%20Freehan	1	2006	30652090
Bill%20Freehan	1	2007	94429626
Bill%20Freehan	1	2008	176478562
Bill%20Freehan	1	2009	246922022
Bill%20Freehan	1	2010	335028987
Bill%20Freehan	1	2011	394132063
Bill%20Freehan	2	2006	34256667
Bill%20Freehan	2	2007	94429626
Bill%20Freehan	2	2008	187150786
Bill%20Freehan	2	2009	266745175
Bill%20Freehan	2	2010	340298955
Bill%20Freehan	2	2011	394132063
Bill%20Freehan	3	2006	38612889
Bill%20Freehan	3	2007	94429626
Bill%20Freehan	3	2008	188503265
Bill%20Freehan	3	2009	266745175
Bill%20Freehan	3	2010	340298955
Bill%20Freehan	3	2011	394132063
Bill%20Freehan	4	2006	45444871
Bill%20Freehan	4	2007	117958397
Bill%20Freehan	4	2008	188503265
Bill%20Freehan	4	2009	280529515
Bill%20Freehan	4	2010	348058113
Bill%20Freehan	4	2011	420042880
Bill%20Freehan	5	2006	45444871
Bill%20Freehan	5	2007	117958397
Bill%20Freehan	5	2008	202733182
Bill%20Freehan	5	2009	280529515
Bill%20Freehan	5	2010	357690999
Bill%20Freehan	5	2011	420042880
Bill%20Freehan	6	2006	52668328
Bill%20Freehan	6	2007	134948995
Bill%20Freehan	6	2008	212726145
Bill%20Freehan	6	2009	280529515
Bill%20Freehan	6	2010	363656888
Bill%20Freehan	6	2011	420042880
Bill%20Freehan	7	2006	57785361
Bill%20Freehan	7	2007	141657369
Bill%20Freehan	7	2008	221004930
Bill%20Freehan	7	2009	295732221
Bill%20Freehan	7	2010	368219284
Bill%20Freehan	7	2011	433014174
Bill%20Freehan	8	2006	63236872
Bill%20Freehan	8	2007	145006509
Bill%20Freehan	8	2008	221004930
Bill%20Freehan	8	2009	299603539
Bill%20Freehan	8	2010	373796025
Bill%20Freehan	8	2011	438639018
Bill%20Freehan	9	2006	63236872
Bill%20Freehan	9	2007	153225712
Bill%20Freehan	9	2008	234417778
Bill%20Freehan	9	2009	299603539
Bill%20Freehan	9	2010	373796025
Bill%20Freehan	9	2011	445742893
Bill%20Freehan	10	2006	63236872
Bill%20Freehan	10	2007	157788359
Bill%20Freehan	10	2008	234417778
Bill%20Freehan	10	2009	299603539
Bill%20Freehan	10	2010	385283568
Bill%20Freehan	10	2011	445742893
Bill%20Freehan	11	2006	80463433
Bill%20Freehan	11	2007	157788359
Bill%20Freehan	11	2008	246922022
Bill%20Freehan	11	2009	322841254
Bill%20Freehan	11	2010	393134360
Bill%20Freehan	11	2011	445742893
Bill%20Freehan	12	2006	89026000
Bill%20Freehan	12	2007	157788359
Bill%20Freehan	12	2008	246922022
