playername	month	year	revs
Roberto%20Clemente	11	2009	5
Roberto%20Clemente	11	2010	25
Roberto%20Clemente	11	2011	60
Roberto%20Clemente	12	2006	52
Roberto%20Clemente	12	2007	126
Roberto%20Clemente	12	2008	30
Roberto%20Clemente	12	2009	5
Roberto%20Clemente	12	2010	33
Roberto%20Clemente	12	2011	4
Roger%20Clemens	1	2006	41
Roger%20Clemens	1	2007	38
Roger%20Clemens	1	2008	47
Roger%20Clemens	1	2009	29
Roger%20Clemens	1	2010	19
Roger%20Clemens	1	2011	14
Roger%20Clemens	2	2006	22
Roger%20Clemens	2	2007	19
Roger%20Clemens	2	2008	42
Roger%20Clemens	2	2009	22
Roger%20Clemens	2	2010	0
Roger%20Clemens	2	2011	12
Roger%20Clemens	3	2006	33
Roger%20Clemens	3	2007	59
Roger%20Clemens	3	2008	36
Roger%20Clemens	3	2009	34
Roger%20Clemens	3	2010	10
Roger%20Clemens	3	2011	5
Roger%20Clemens	4	2006	138
Roger%20Clemens	4	2007	27
Roger%20Clemens	4	2008	44
Roger%20Clemens	4	2009	22
Roger%20Clemens	4	2010	23
Roger%20Clemens	4	2011	6
Roger%20Clemens	5	2006	89
Roger%20Clemens	5	2007	375
Roger%20Clemens	5	2008	65
Roger%20Clemens	5	2009	51
Roger%20Clemens	5	2010	34
Roger%20Clemens	5	2011	13
Roger%20Clemens	6	2006	128
Roger%20Clemens	6	2007	195
Roger%20Clemens	6	2008	14
Roger%20Clemens	6	2009	28
Roger%20Clemens	6	2010	12
Roger%20Clemens	6	2011	31
Roger%20Clemens	7	2006	71
Roger%20Clemens	7	2007	83
Roger%20Clemens	7	2008	45
Roger%20Clemens	7	2009	37
Roger%20Clemens	7	2010	21
Roger%20Clemens	7	2011	26
Roger%20Clemens	8	2006	39
Roger%20Clemens	8	2007	99
Roger%20Clemens	8	2008	25
Roger%20Clemens	8	2009	20
Roger%20Clemens	8	2010	36
Roger%20Clemens	8	2011	1
Roger%20Clemens	9	2006	55
Roger%20Clemens	9	2007	70
Roger%20Clemens	9	2008	44
Roger%20Clemens	9	2009	19
Roger%20Clemens	9	2010	20
Roger%20Clemens	9	2011	5
Roger%20Clemens	10	2006	61
Roger%20Clemens	10	2007	59
Roger%20Clemens	10	2008	18
Roger%20Clemens	10	2009	28
Roger%20Clemens	10	2010	18
Roger%20Clemens	10	2011	10
Roger%20Clemens	11	2006	30
Roger%20Clemens	11	2007	12
Roger%20Clemens	11	2008	43
Roger%20Clemens	11	2009	14
Roger%20Clemens	11	2010	8
Roger%20Clemens	11	2011	8
Roger%20Clemens	12	2006	48
Roger%20Clemens	12	2007	80
Roger%20Clemens	12	2008	49
Roger%20Clemens	12	2009	17
Roger%20Clemens	12	2010	11
Roger%20Clemens	12	2011	8
Jim%20Coates	1	2006	0
Jim%20Coates	1	2007	1
Jim%20Coates	1	2008	0
Jim%20Coates	1	2009	0
Jim%20Coates	1	2010	0
Jim%20Coates	1	2011	4
Jim%20Coates	2	2006	0
Jim%20Coates	2	2007	1
Jim%20Coates	2	2008	0
Jim%20Coates	2	2009	0
Jim%20Coates	2	2010	0
Jim%20Coates	2	2011	0
Jim%20Coates	3	2006	0
Jim%20Coates	3	2007	2
Jim%20Coates	3	2008	0
Jim%20Coates	3	2009	0
Jim%20Coates	3	2010	3
Jim%20Coates	3	2011	0
Jim%20Coates	4	2006	0
Jim%20Coates	4	2007	1
Jim%20Coates	4	2008	0
Jim%20Coates	4	2009	2
Jim%20Coates	4	2010	1
Jim%20Coates	4	2011	2
Jim%20Coates	5	2006	0
Jim%20Coates	5	2007	0
Jim%20Coates	5	2008	6
Jim%20Coates	5	2009	1
Jim%20Coates	5	2010	0
Jim%20Coates	5	2011	1
Jim%20Coates	6	2006	0
Jim%20Coates	6	2007	1
Jim%20Coates	6	2008	0
Jim%20Coates	6	2009	0
Jim%20Coates	6	2010	3
Jim%20Coates	6	2011	3
Jim%20Coates	7	2006	0
Jim%20Coates	7	2007	1
Jim%20Coates	7	2008	1
Jim%20Coates	7	2009	0
Jim%20Coates	7	2010	2
Jim%20Coates	7	2011	0
Jim%20Coates	8	2006	0
Jim%20Coates	8	2007	3
Jim%20Coates	8	2008	2
Jim%20Coates	8	2009	0
Jim%20Coates	8	2010	2
Jim%20Coates	8	2011	1
Jim%20Coates	9	2006	0
Jim%20Coates	9	2007	1
Jim%20Coates	9	2008	1
Jim%20Coates	9	2009	1
Jim%20Coates	9	2010	0
Jim%20Coates	9	2011	1
Jim%20Coates	10	2006	0
Jim%20Coates	10	2007	1
Jim%20Coates	10	2008	0
Jim%20Coates	10	2009	0
Jim%20Coates	10	2010	2
Jim%20Coates	10	2011	0
Jim%20Coates	11	2006	5
Jim%20Coates	11	2007	0
Jim%20Coates	11	2008	0
Jim%20Coates	11	2009	1
Jim%20Coates	11	2010	0
Jim%20Coates	11	2011	0
Jim%20Coates	12	2006	3
Jim%20Coates	12	2007	1
Jim%20Coates	12	2008	0
Jim%20Coates	12	2009	3
Jim%20Coates	12	2010	0
Jim%20Coates	12	2011	0
Rocky%20Colavito	1	2006	4
Rocky%20Colavito	1	2007	2
Rocky%20Colavito	1	2008	2
Rocky%20Colavito	1	2009	2
Rocky%20Colavito	1	2010	1
Rocky%20Colavito	1	2011	0
Rocky%20Colavito	2	2006	4
Rocky%20Colavito	2	2007	4
Rocky%20Colavito	2	2008	2
Rocky%20Colavito	2	2009	1
Rocky%20Colavito	2	2010	2
Rocky%20Colavito	2	2011	0
Rocky%20Colavito	3	2006	0
Rocky%20Colavito	3	2007	1
Rocky%20Colavito	3	2008	0
Rocky%20Colavito	3	2009	2
Rocky%20Colavito	3	2010	2
Rocky%20Colavito	3	2011	1
Rocky%20Colavito	4	2006	4
Rocky%20Colavito	4	2007	1
Rocky%20Colavito	4	2008	1
Rocky%20Colavito	4	2009	1
Rocky%20Colavito	4	2010	2
Rocky%20Colavito	4	2011	3
Rocky%20Colavito	5	2006	4
Rocky%20Colavito	5	2007	3
Rocky%20Colavito	5	2008	6
Rocky%20Colavito	5	2009	1
Rocky%20Colavito	5	2010	1
Rocky%20Colavito	5	2011	1
Rocky%20Colavito	6	2006	1
Rocky%20Colavito	6	2007	3
Rocky%20Colavito	6	2008	0
Rocky%20Colavito	6	2009	2
Rocky%20Colavito	6	2010	4
Rocky%20Colavito	6	2011	2
Rocky%20Colavito	7	2006	4
Rocky%20Colavito	7	2007	6
Rocky%20Colavito	7	2008	2
Rocky%20Colavito	7	2009	1
Rocky%20Colavito	7	2010	1
Rocky%20Colavito	7	2011	1
Rocky%20Colavito	8	2006	2
Rocky%20Colavito	8	2007	5
Rocky%20Colavito	8	2008	2
Rocky%20Colavito	8	2009	2
Rocky%20Colavito	8	2010	1
Rocky%20Colavito	8	2011	4
Rocky%20Colavito	9	2006	0
Rocky%20Colavito	9	2007	2
Rocky%20Colavito	9	2008	4
Rocky%20Colavito	9	2009	0
Rocky%20Colavito	9	2010	3
Rocky%20Colavito	9	2011	2
Rocky%20Colavito	10	2006	3
Rocky%20Colavito	10	2007	8
Rocky%20Colavito	10	2008	0
Rocky%20Colavito	10	2009	5
Rocky%20Colavito	10	2010	2
Rocky%20Colavito	10	2011	3
Rocky%20Colavito	11	2006	2
Rocky%20Colavito	11	2007	2
Rocky%20Colavito	11	2008	3
Rocky%20Colavito	11	2009	1
Rocky%20Colavito	11	2010	0
Rocky%20Colavito	11	2011	0
Rocky%20Colavito	12	2006	10
Rocky%20Colavito	12	2007	2
Rocky%20Colavito	12	2008	3
Rocky%20Colavito	12	2009	4
Rocky%20Colavito	12	2010	0
Rocky%20Colavito	12	2011	1
Nate%20Colbert	1	2006	0
Nate%20Colbert	1	2007	0
Nate%20Colbert	1	2008	0
Nate%20Colbert	1	2009	1
Nate%20Colbert	1	2010	0
Nate%20Colbert	1	2011	1
Nate%20Colbert	2	2006	1
Nate%20Colbert	2	2007	0
Nate%20Colbert	2	2008	0
Nate%20Colbert	2	2009	2
Nate%20Colbert	2	2010	0
Nate%20Colbert	2	2011	0
Nate%20Colbert	3	2006	1
Nate%20Colbert	3	2007	0
Nate%20Colbert	3	2008	5
Nate%20Colbert	3	2009	0
Nate%20Colbert	3	2010	1
Nate%20Colbert	3	2011	1
Nate%20Colbert	4	2006	2
Nate%20Colbert	4	2007	1
Nate%20Colbert	4	2008	3
Nate%20Colbert	4	2009	2
Nate%20Colbert	4	2010	0
Nate%20Colbert	4	2011	1
Nate%20Colbert	5	2006	2
Nate%20Colbert	5	2007	1
Nate%20Colbert	5	2008	1
Nate%20Colbert	5	2009	1
Nate%20Colbert	5	2010	0
Nate%20Colbert	5	2011	0
Nate%20Colbert	6	2006	4
Nate%20Colbert	6	2007	4
Nate%20Colbert	6	2008	1
Nate%20Colbert	6	2009	0
Nate%20Colbert	6	2010	2
Nate%20Colbert	6	2011	1
Nate%20Colbert	7	2006	2
Nate%20Colbert	7	2007	3
Nate%20Colbert	7	2008	1
Nate%20Colbert	7	2009	0
Nate%20Colbert	7	2010	0
Nate%20Colbert	7	2011	1
Nate%20Colbert	8	2006	1
Nate%20Colbert	8	2007	0
Nate%20Colbert	8	2008	2
Nate%20Colbert	8	2009	2
Nate%20Colbert	8	2010	0
Nate%20Colbert	8	2011	0
Nate%20Colbert	9	2006	0
Nate%20Colbert	9	2007	0
Nate%20Colbert	9	2008	2
Nate%20Colbert	9	2009	0
Nate%20Colbert	9	2010	2
Nate%20Colbert	9	2011	1
Nate%20Colbert	10	2006	2
Nate%20Colbert	10	2007	0
Nate%20Colbert	10	2008	0
Nate%20Colbert	10	2009	0
Nate%20Colbert	10	2010	4
Nate%20Colbert	10	2011	0
Nate%20Colbert	11	2006	0
Nate%20Colbert	11	2007	1
Nate%20Colbert	11	2008	0
Nate%20Colbert	11	2009	0
Nate%20Colbert	11	2010	0
Nate%20Colbert	11	2011	2
Nate%20Colbert	12	2006	3
Nate%20Colbert	12	2007	0
Nate%20Colbert	12	2008	1
Nate%20Colbert	12	2009	3
Nate%20Colbert	12	2010	0
Nate%20Colbert	12	2011	0
Jim%20Colborn	1	2006	0
Jim%20Colborn	1	2007	0
Jim%20Colborn	1	2008	0
Jim%20Colborn	1	2009	1
Jim%20Colborn	1	2010	0
Jim%20Colborn	1	2011	1
Jim%20Colborn	2	2006	0
Jim%20Colborn	2	2007	1
Jim%20Colborn	2	2008	0
Jim%20Colborn	2	2009	1
Jim%20Colborn	2	2010	1
Jim%20Colborn	2	2011	0
Jim%20Colborn	3	2006	0
Jim%20Colborn	3	2007	1
Jim%20Colborn	3	2008	0
Jim%20Colborn	3	2009	0
Jim%20Colborn	3	2010	1
Jim%20Colborn	3	2011	0
Jim%20Colborn	4	2006	0
Jim%20Colborn	4	2007	2
Jim%20Colborn	4	2008	1
Jim%20Colborn	4	2009	0
Jim%20Colborn	4	2010	0
Jim%20Colborn	4	2011	1
Jim%20Colborn	5	2006	0
Jim%20Colborn	5	2007	0
Jim%20Colborn	5	2008	0
Jim%20Colborn	5	2009	0
Jim%20Colborn	5	2010	1
Jim%20Colborn	5	2011	0
Jim%20Colborn	6	2006	0
Jim%20Colborn	6	2007	0
Jim%20Colborn	6	2008	1
Jim%20Colborn	6	2009	1
Jim%20Colborn	6	2010	1
Jim%20Colborn	6	2011	1
Jim%20Colborn	7	2006	9
Jim%20Colborn	7	2007	1
Jim%20Colborn	7	2008	1
Jim%20Colborn	7	2009	0
Jim%20Colborn	7	2010	0
Jim%20Colborn	7	2011	0
Jim%20Colborn	8	2006	0
Jim%20Colborn	8	2007	5
Jim%20Colborn	8	2008	3
Jim%20Colborn	8	2009	0
Jim%20Colborn	8	2010	4
Jim%20Colborn	8	2011	0
Jim%20Colborn	9	2006	0
Jim%20Colborn	9	2007	1
Jim%20Colborn	9	2008	1
Jim%20Colborn	9	2009	0
Jim%20Colborn	9	2010	0
Jim%20Colborn	9	2011	0
Jim%20Colborn	10	2006	1
Jim%20Colborn	10	2007	1
Jim%20Colborn	10	2008	1
Jim%20Colborn	10	2009	0
Jim%20Colborn	10	2010	2
Jim%20Colborn	10	2011	0
Jim%20Colborn	11	2006	0
Jim%20Colborn	11	2007	1
Jim%20Colborn	11	2008	1
Jim%20Colborn	11	2009	0
Jim%20Colborn	11	2010	0
Jim%20Colborn	11	2011	0
Jim%20Colborn	12	2006	2
Jim%20Colborn	12	2007	0
Jim%20Colborn	12	2008	0
Jim%20Colborn	12	2009	2
Jim%20Colborn	12	2010	1
Jim%20Colborn	12	2011	1
Jerry%20Coleman	1	2006	2
Jerry%20Coleman	1	2007	0
Jerry%20Coleman	1	2008	1
Jerry%20Coleman	1	2009	2
Jerry%20Coleman	1	2010	2
Jerry%20Coleman	1	2011	0
Jerry%20Coleman	2	2006	10
Jerry%20Coleman	2	2007	3
Jerry%20Coleman	2	2008	3
Jerry%20Coleman	2	2009	2
Jerry%20Coleman	2	2010	3
Jerry%20Coleman	2	2011	2
Jerry%20Coleman	3	2006	1
Jerry%20Coleman	3	2007	7
Jerry%20Coleman	3	2008	0
Jerry%20Coleman	3	2009	1
Jerry%20Coleman	3	2010	1
Jerry%20Coleman	3	2011	1
Jerry%20Coleman	4	2006	0
Jerry%20Coleman	4	2007	1
Jerry%20Coleman	4	2008	3
Jerry%20Coleman	4	2009	7
Jerry%20Coleman	4	2010	1
Jerry%20Coleman	4	2011	2
Jerry%20Coleman	5	2006	1
Jerry%20Coleman	5	2007	1
Jerry%20Coleman	5	2008	2
Jerry%20Coleman	5	2009	1
Jerry%20Coleman	5	2010	4
Jerry%20Coleman	5	2011	0
Jerry%20Coleman	6	2006	3
Jerry%20Coleman	6	2007	6
Jerry%20Coleman	6	2008	1
Jerry%20Coleman	6	2009	0
Jerry%20Coleman	6	2010	1
Jerry%20Coleman	6	2011	11
Jerry%20Coleman	7	2006	6
Jerry%20Coleman	7	2007	3
Jerry%20Coleman	7	2008	4
Jerry%20Coleman	7	2009	7
Jerry%20Coleman	7	2010	1
Jerry%20Coleman	7	2011	6
Jerry%20Coleman	8	2006	4
Jerry%20Coleman	8	2007	2
Jerry%20Coleman	8	2008	5
Jerry%20Coleman	8	2009	5
Jerry%20Coleman	8	2010	0
Jerry%20Coleman	8	2011	1
Jerry%20Coleman	9	2006	3
Jerry%20Coleman	9	2007	8
Jerry%20Coleman	9	2008	1
Jerry%20Coleman	9	2009	5
Jerry%20Coleman	9	2010	3
Jerry%20Coleman	9	2011	0
Jerry%20Coleman	10	2006	5
Jerry%20Coleman	10	2007	2
Jerry%20Coleman	10	2008	2
Jerry%20Coleman	10	2009	0
Jerry%20Coleman	10	2010	3
Jerry%20Coleman	10	2011	9
Jerry%20Coleman	11	2006	0
Jerry%20Coleman	11	2007	1
Jerry%20Coleman	11	2008	3
Jerry%20Coleman	11	2009	3
Jerry%20Coleman	11	2010	0
Jerry%20Coleman	11	2011	2
Jerry%20Coleman	12	2006	4
Jerry%20Coleman	12	2007	1
Jerry%20Coleman	12	2008	1
Jerry%20Coleman	12	2009	3
Jerry%20Coleman	12	2010	0
Jerry%20Coleman	12	2011	1
Vince%20Coleman	1	2006	1
Vince%20Coleman	1	2007	1
Vince%20Coleman	1	2008	5
Vince%20Coleman	1	2009	2
Vince%20Coleman	1	2010	0
Vince%20Coleman	1	2011	1
Vince%20Coleman	2	2006	3
Vince%20Coleman	2	2007	2
Vince%20Coleman	2	2008	1
Vince%20Coleman	2	2009	5
Vince%20Coleman	2	2010	0
Vince%20Coleman	2	2011	0
Vince%20Coleman	3	2006	3
Vince%20Coleman	3	2007	1
Vince%20Coleman	3	2008	1
Vince%20Coleman	3	2009	4
Vince%20Coleman	3	2010	0
Vince%20Coleman	3	2011	0
Vince%20Coleman	4	2006	1
Vince%20Coleman	4	2007	5
Vince%20Coleman	4	2008	0
Vince%20Coleman	4	2009	2
Vince%20Coleman	4	2010	2
Vince%20Coleman	4	2011	1
Vince%20Coleman	5	2006	3
Vince%20Coleman	5	2007	2
Vince%20Coleman	5	2008	5
Vince%20Coleman	5	2009	3
Vince%20Coleman	5	2010	2
Vince%20Coleman	5	2011	0
Vince%20Coleman	6	2006	1
Vince%20Coleman	6	2007	2
Vince%20Coleman	6	2008	4
Vince%20Coleman	6	2009	0
Vince%20Coleman	6	2010	2
Vince%20Coleman	6	2011	1
Vince%20Coleman	7	2006	6
Vince%20Coleman	7	2007	12
Vince%20Coleman	7	2008	2
Vince%20Coleman	7	2009	1
Vince%20Coleman	7	2010	0
Vince%20Coleman	7	2011	0
Vince%20Coleman	8	2006	5
Vince%20Coleman	8	2007	1
Vince%20Coleman	8	2008	15
Vince%20Coleman	8	2009	1
Vince%20Coleman	8	2010	1
Vince%20Coleman	8	2011	0
Vince%20Coleman	9	2006	3
Vince%20Coleman	9	2007	5
Vince%20Coleman	9	2008	5
Vince%20Coleman	9	2009	1
Vince%20Coleman	9	2010	4
Vince%20Coleman	9	2011	2
Vince%20Coleman	10	2006	0
Vince%20Coleman	10	2007	5
Vince%20Coleman	10	2008	0
Vince%20Coleman	10	2009	1
Vince%20Coleman	10	2010	3
Vince%20Coleman	10	2011	0
Vince%20Coleman	11	2006	7
Vince%20Coleman	11	2007	1
Vince%20Coleman	11	2008	1
Vince%20Coleman	11	2009	0
Vince%20Coleman	11	2010	0
Vince%20Coleman	11	2011	0
Vince%20Coleman	12	2006	3
Vince%20Coleman	12	2007	3
Vince%20Coleman	12	2008	1
Vince%20Coleman	12	2009	0
Vince%20Coleman	12	2010	2
Vince%20Coleman	12	2011	0
Dave%20Concepcion	1	2006	0
Dave%20Concepcion	1	2007	0
Dave%20Concepcion	1	2008	0
Dave%20Concepcion	1	2009	0
Dave%20Concepcion	1	2010	0
Dave%20Concepcion	1	2011	0
Dave%20Concepcion	2	2006	0
Dave%20Concepcion	2	2007	0
Dave%20Concepcion	2	2008	0
Dave%20Concepcion	2	2009	0
Dave%20Concepcion	2	2010	1
Dave%20Concepcion	2	2011	0
Dave%20Concepcion	3	2006	0
Dave%20Concepcion	3	2007	0
Dave%20Concepcion	3	2008	0
Dave%20Concepcion	3	2009	0
Dave%20Concepcion	3	2010	0
Dave%20Concepcion	3	2011	0
Dave%20Concepcion	4	2006	0
Dave%20Concepcion	4	2007	0
Dave%20Concepcion	4	2008	0
Dave%20Concepcion	4	2009	0
Dave%20Concepcion	4	2010	0
Dave%20Concepcion	4	2011	0
Dave%20Concepcion	5	2006	0
Dave%20Concepcion	5	2007	0
Dave%20Concepcion	5	2008	0
Dave%20Concepcion	5	2009	0
Dave%20Concepcion	5	2010	0
Dave%20Concepcion	5	2011	0
Dave%20Concepcion	6	2006	0
Dave%20Concepcion	6	2007	0
Dave%20Concepcion	6	2008	0
Dave%20Concepcion	6	2009	0
Dave%20Concepcion	6	2010	0
Dave%20Concepcion	6	2011	0
Dave%20Concepcion	7	2006	0
Dave%20Concepcion	7	2007	0
Dave%20Concepcion	7	2008	0
Dave%20Concepcion	7	2009	0
Dave%20Concepcion	7	2010	0
Dave%20Concepcion	7	2011	0
Dave%20Concepcion	8	2006	0
Dave%20Concepcion	8	2007	0
Dave%20Concepcion	8	2008	0
Dave%20Concepcion	8	2009	0
Dave%20Concepcion	8	2010	0
Dave%20Concepcion	8	2011	0
Dave%20Concepcion	9	2006	0
Dave%20Concepcion	9	2007	0
Dave%20Concepcion	9	2008	0
Dave%20Concepcion	9	2009	0
Dave%20Concepcion	9	2010	0
Dave%20Concepcion	9	2011	0
Dave%20Concepcion	10	2006	0
Dave%20Concepcion	10	2007	0
Dave%20Concepcion	10	2008	0
Dave%20Concepcion	10	2009	0
Dave%20Concepcion	10	2010	0
Dave%20Concepcion	10	2011	0
Dave%20Concepcion	11	2006	0
Dave%20Concepcion	11	2007	0
Dave%20Concepcion	11	2008	0
Dave%20Concepcion	11	2009	0
Dave%20Concepcion	11	2010	0
Dave%20Concepcion	11	2011	0
Dave%20Concepcion	12	2006	0
Dave%20Concepcion	12	2007	0
Dave%20Concepcion	12	2008	0
Dave%20Concepcion	12	2009	0
Dave%20Concepcion	12	2010	0
Dave%20Concepcion	12	2011	0
David%20Cone	1	2006	1
David%20Cone	1	2007	0
David%20Cone	1	2008	1
David%20Cone	1	2009	4
David%20Cone	1	2010	5
David%20Cone	1	2011	1
David%20Cone	2	2006	4
David%20Cone	2	2007	2
David%20Cone	2	2008	5
David%20Cone	2	2009	4
David%20Cone	2	2010	7
David%20Cone	2	2011	8
David%20Cone	3	2006	25
David%20Cone	3	2007	5
David%20Cone	3	2008	3
David%20Cone	3	2009	6
David%20Cone	3	2010	5
David%20Cone	3	2011	8
David%20Cone	4	2006	1
David%20Cone	4	2007	12
David%20Cone	4	2008	5
David%20Cone	4	2009	3
David%20Cone	4	2010	3
David%20Cone	4	2011	8
David%20Cone	5	2006	5
David%20Cone	5	2007	13
David%20Cone	5	2008	10
David%20Cone	5	2009	19
David%20Cone	5	2010	6
David%20Cone	5	2011	3
David%20Cone	6	2006	5
David%20Cone	6	2007	32
David%20Cone	6	2008	12
David%20Cone	6	2009	6
David%20Cone	6	2010	4
David%20Cone	6	2011	4
David%20Cone	7	2006	6
David%20Cone	7	2007	25
David%20Cone	7	2008	5
David%20Cone	7	2009	14
David%20Cone	7	2010	18
David%20Cone	7	2011	3
David%20Cone	8	2006	10
David%20Cone	8	2007	5
David%20Cone	8	2008	12
David%20Cone	8	2009	5
David%20Cone	8	2010	9
David%20Cone	8	2011	4
David%20Cone	9	2006	13
David%20Cone	9	2007	5
David%20Cone	9	2008	3
David%20Cone	9	2009	4
David%20Cone	9	2010	2
David%20Cone	9	2011	0
David%20Cone	10	2006	2
David%20Cone	10	2007	6
David%20Cone	10	2008	2
David%20Cone	10	2009	5
David%20Cone	10	2010	12
David%20Cone	10	2011	2
David%20Cone	11	2006	1
David%20Cone	11	2007	7
David%20Cone	11	2008	2
David%20Cone	11	2009	6
David%20Cone	11	2010	5
David%20Cone	11	2011	2
David%20Cone	12	2006	7
David%20Cone	12	2007	3
David%20Cone	12	2008	3
David%20Cone	12	2009	5
David%20Cone	12	2010	3
David%20Cone	12	2011	2
Tony%20Conigliaro	1	2006	0
Tony%20Conigliaro	1	2007	0
Tony%20Conigliaro	1	2008	1
Tony%20Conigliaro	1	2009	2
Tony%20Conigliaro	1	2010	1
Tony%20Conigliaro	1	2011	0
Tony%20Conigliaro	2	2006	1
Tony%20Conigliaro	2	2007	2
Tony%20Conigliaro	2	2008	1
Tony%20Conigliaro	2	2009	1
Tony%20Conigliaro	2	2010	5
Tony%20Conigliaro	2	2011	1
Tony%20Conigliaro	3	2006	1
Tony%20Conigliaro	3	2007	0
Tony%20Conigliaro	3	2008	4
Tony%20Conigliaro	3	2009	6
Tony%20Conigliaro	3	2010	1
Tony%20Conigliaro	3	2011	0
Tony%20Conigliaro	4	2006	4
Tony%20Conigliaro	4	2007	10
Tony%20Conigliaro	4	2008	4
Tony%20Conigliaro	4	2009	2
Tony%20Conigliaro	4	2010	1
Tony%20Conigliaro	4	2011	2
Tony%20Conigliaro	5	2006	2
Tony%20Conigliaro	5	2007	5
Tony%20Conigliaro	5	2008	0
Tony%20Conigliaro	5	2009	0
Tony%20Conigliaro	5	2010	1
Tony%20Conigliaro	5	2011	0
Tony%20Conigliaro	6	2006	0
Tony%20Conigliaro	6	2007	3
Tony%20Conigliaro	6	2008	8
Tony%20Conigliaro	6	2009	0
Tony%20Conigliaro	6	2010	2
Tony%20Conigliaro	6	2011	2
Tony%20Conigliaro	7	2006	0
Tony%20Conigliaro	7	2007	4
Tony%20Conigliaro	7	2008	9
Tony%20Conigliaro	7	2009	2
Tony%20Conigliaro	7	2010	5
Tony%20Conigliaro	7	2011	3
Tony%20Conigliaro	8	2006	0
Tony%20Conigliaro	8	2007	18
Tony%20Conigliaro	8	2008	2
Tony%20Conigliaro	8	2009	2
Tony%20Conigliaro	8	2010	0
Tony%20Conigliaro	8	2011	1
Tony%20Conigliaro	9	2006	0
Tony%20Conigliaro	9	2007	1
Tony%20Conigliaro	9	2008	3
Tony%20Conigliaro	9	2009	4
Tony%20Conigliaro	9	2010	1
Tony%20Conigliaro	9	2011	0
Tony%20Conigliaro	10	2006	3
Tony%20Conigliaro	10	2007	4
Tony%20Conigliaro	10	2008	4
Tony%20Conigliaro	10	2009	1
Tony%20Conigliaro	10	2010	3
Tony%20Conigliaro	10	2011	1
Tony%20Conigliaro	11	2006	2
Tony%20Conigliaro	11	2007	4
Tony%20Conigliaro	11	2008	5
Tony%20Conigliaro	11	2009	1
Tony%20Conigliaro	11	2010	1
Tony%20Conigliaro	11	2011	0
Tony%20Conigliaro	12	2006	5
Tony%20Conigliaro	12	2007	0
Tony%20Conigliaro	12	2008	0
Tony%20Conigliaro	12	2009	2
Tony%20Conigliaro	12	2010	2
Tony%20Conigliaro	12	2011	0
Gene%20Conley	1	2006	0
Gene%20Conley	1	2007	0
Gene%20Conley	1	2008	18
Gene%20Conley	1	2009	1
Gene%20Conley	1	2010	4
Gene%20Conley	1	2011	2
Gene%20Conley	2	2006	5
Gene%20Conley	2	2007	1
Gene%20Conley	2	2008	0
Gene%20Conley	2	2009	0
Gene%20Conley	2	2010	0
Gene%20Conley	2	2011	0
Gene%20Conley	3	2006	0
Gene%20Conley	3	2007	1
Gene%20Conley	3	2008	1
Gene%20Conley	3	2009	3
Gene%20Conley	3	2010	0
Gene%20Conley	3	2011	1
Gene%20Conley	4	2006	0
Gene%20Conley	4	2007	3
Gene%20Conley	4	2008	2
Gene%20Conley	4	2009	1
Gene%20Conley	4	2010	0
Gene%20Conley	4	2011	1
Gene%20Conley	5	2006	2
Gene%20Conley	5	2007	0
Gene%20Conley	5	2008	1
Gene%20Conley	5	2009	0
Gene%20Conley	5	2010	0
Gene%20Conley	5	2011	0
Gene%20Conley	6	2006	1
Gene%20Conley	6	2007	1
Gene%20Conley	6	2008	1
Gene%20Conley	6	2009	3
Gene%20Conley	6	2010	2
Gene%20Conley	6	2011	4
Gene%20Conley	7	2006	1
Gene%20Conley	7	2007	0
Gene%20Conley	7	2008	3
Gene%20Conley	7	2009	0
Gene%20Conley	7	2010	0
Gene%20Conley	7	2011	0
Gene%20Conley	8	2006	0
Gene%20Conley	8	2007	0
Gene%20Conley	8	2008	7
Gene%20Conley	8	2009	0
Gene%20Conley	8	2010	7
Gene%20Conley	8	2011	0
Gene%20Conley	9	2006	1
Gene%20Conley	9	2007	3
Gene%20Conley	9	2008	0
Gene%20Conley	9	2009	0
Gene%20Conley	9	2010	0
Gene%20Conley	9	2011	0
Gene%20Conley	10	2006	0
Gene%20Conley	10	2007	1
Gene%20Conley	10	2008	7
Gene%20Conley	10	2009	0
Gene%20Conley	10	2010	2
Gene%20Conley	10	2011	1
Gene%20Conley	11	2006	2
Gene%20Conley	11	2007	0
Gene%20Conley	11	2008	0
Gene%20Conley	11	2009	2
Gene%20Conley	11	2010	1
Gene%20Conley	11	2011	0
Gene%20Conley	12	2006	5
Gene%20Conley	12	2007	2
Gene%20Conley	12	2008	3
Gene%20Conley	12	2009	2
Gene%20Conley	12	2010	0
Gene%20Conley	12	2011	0
Sandy%20Consuegra	1	2006	0
Sandy%20Consuegra	1	2007	0
Sandy%20Consuegra	1	2008	0
Sandy%20Consuegra	1	2009	1
Sandy%20Consuegra	1	2010	1
Sandy%20Consuegra	1	2011	2
Sandy%20Consuegra	2	2006	0
Sandy%20Consuegra	2	2007	0
Sandy%20Consuegra	2	2008	0
Sandy%20Consuegra	2	2009	1
Sandy%20Consuegra	2	2010	0
Sandy%20Consuegra	2	2011	0
Sandy%20Consuegra	3	2006	0
Sandy%20Consuegra	3	2007	1
Sandy%20Consuegra	3	2008	0
Sandy%20Consuegra	3	2009	2
Sandy%20Consuegra	3	2010	1
Sandy%20Consuegra	3	2011	0
Sandy%20Consuegra	4	2006	0
